https://github.com/JetBrains/MPS/commit/61b5decd4a4e5e6bbdea99eb76f136ca10915b73,editor.editor-runtime.source.jetbrains.mps.nodeEditor.cellProviders.AbstractCellListHandler,130,21,150,20,17,0,23,2,1,1,150,20,17,0,23,2,1,1,150,20,16,0,24,3,2,0,150,20,16,0,24,3,2,0
https://github.com/JetBrains/MPS/commit/ce4b0e22659c16ae83d421f9621fd3e922750764,core.project.source.jetbrains.mps.project.AbstractModule,795,77,816,21,9,8,78,1,1,1,816,21,9,8,78,1,1,1,820,25,8,4,78,1,1,1,820,25,8,4,78,1,1,1
https://github.com/JetBrains/MPS/commit/ce4b0e22659c16ae83d421f9621fd3e922750764,core.project.source.jetbrains.mps.smodel.Generator,204,27,220,16,4,1,29,2,0,0,220,16,4,1,29,2,0,0,220,16,2,1,29,2,0,0,220,16,2,1,29,2,0,0
https://github.com/JetBrains/intellij-community/commit/04397f41107bd6de41b31d45a4e8e2ed65628bbe,java.java-impl.src.com.intellij.testIntegration.createTest.CreateTestAction,118,10,132,14,14,5,11,1,1,1,132,14,14,5,11,1,1,1,132,14,18,5,11,1,1,1,132,14,18,5,11,1,1,1
https://github.com/JetBrains/intellij-community/commit/138911ce88b05039242b8d1b2bb5b7a59008f5ee,platform.lang-impl.src.com.intellij.codeInsight.documentation.DocumentationComponent,867,126,939,72,0,5,128,2,0,0,939,72,0,5,128,2,0,0,944,77,0,0,128,2,0,0,944,77,0,0,128,2,0,0
https://github.com/JetBrains/intellij-community/commit/138911ce88b05039242b8d1b2bb5b7a59008f5ee,platform.util.src.com.intellij.util.ui.UIUtil,3694,393,3710,16,15,6,394,1,1,1,3710,16,15,6,394,1,1,1,3712,18,7,4,394,1,1,1,3712,18,7,4,394,1,1,1
https://github.com/JetBrains/intellij-community/commit/33b0ac3a029845f9c20f7f5967c03b31b24f3b4b,platform.indexing-api.src.com.intellij.util.indexing.FileBasedIndex,198,29,219,21,0,0,32,3,0,0,219,21,0,0,32,3,0,0,219,21,0,0,32,3,0,0,219,21,0,0,32,3,0,0
https://github.com/JetBrains/intellij-community/commit/33b0ac3a029845f9c20f7f5967c03b31b24f3b4b,platform.lang-impl.src.com.intellij.util.indexing.FileBasedIndexImpl,2721,280,2738,17,0,3,283,3,0,0,2738,17,0,3,283,3,0,0,2741,20,0,0,283,3,0,0,2741,20,0,0,283,3,0,0
https://github.com/JetBrains/intellij-community/commit/61215911ef28ca783c5106d7c01e74cf3000a866,plugins.svn4idea.src.org.jetbrains.idea.svn.commandLine.Command,227,47,245,18,0,0,50,3,0,0,245,18,0,0,50,3,0,0,245,18,0,0,50,3,0,0,245,18,0,0,50,3,0,0
https://github.com/JetBrains/intellij-community/commit/61215911ef28ca783c5106d7c01e74cf3000a866,plugins.svn4idea.src.org.jetbrains.idea.svn.commandLine.CommandUtil,237,20,250,13,7,9,21,1,1,1,250,13,7,9,21,1,1,1,253,16,7,6,21,1,1,1,253,16,7,6,21,1,1,1
