https://github.com/JetBrains/intellij-community/commit/a97341973c3b683d62d1422e5404ed5c7ccf45f8,plugins.javaFX.src.org.jetbrains.plugins.javaFX.fxml.refs.FxmlReferencesContributor,125,15,157,32,6,4,20,5,0,0,159,34,3,2,20,5,0,0
https://github.com/JetBrains/intellij-community/commit/af618666043f21b3db7e6a1be2aa225ae0f432b4,platform.platform-impl.src.com.intellij.openapi.editor.impl.EditorGutterComponentImpl,1611,155,1658,47,0,0,158,3,0,0,1657,46,1,1,158,3,0,0
https://github.com/JetBrains/intellij-community/commit/d71154ed21e2d5c65bb0ddb000bcb04ca5735048,platform.platform-impl.src.org.jetbrains.io.JsonReaderEx,1183,108,1194,11,0,0,110,2,0,0,1194,11,0,0,110,2,0,0
https://github.com/JetBrains/intellij-community/commit/d71154ed21e2d5c65bb0ddb000bcb04ca5735048,platform.script-debugger.backend.src.org.jetbrains.debugger.sourcemap.SourceResolver,176,22,231,55,0,0,24,2,0,0,231,55,0,0,24,2,0,0
https://github.com/JetBrains/intellij-community/commit/e1625136ba12907696ef4c6e922ce073293f3a2c,plugins.maven.src.main.java.org.jetbrains.idea.maven.project.MavenProject,1132,145,1170,38,8,7,147,2,0,0,1171,39,10,6,147,2,0,0
https://github.com/JetBrains/intellij-community/commit/e1f0dbc2f09541fc64ce88ee22d8f8f4648004fe,plugins.maven.src.main.java.org.jetbrains.idea.maven.utils.library.RepositoryAttachHandler,341,20,369,28,12,11,22,2,1,1,369,28,15,11,22,2,1,1
https://github.com/JetBrains/intellij-plugins/commit/0df7cb00757fe0d4fac8d8b0d5fc46af95feb238,Dart.src.com.jetbrains.lang.dart.analyzer.DartAnalysisServerService,1181,153,1184,3,0,0,155,2,0,0,1184,3,0,0,155,2,0,0
https://github.com/JetBrains/intellij-plugins/commit/0df7cb00757fe0d4fac8d8b0d5fc46af95feb238,Dart.src.com.jetbrains.lang.dart.resolve.DartResolver,211,10,239,28,5,4,12,2,0,0,240,29,3,3,12,2,0,0
https://github.com/JetBrains/intellij-plugins/commit/83b3092c1ee11b70489732f9e69b8e01c2a966f0,Dart.src.com.jetbrains.lang.dart.analyzer.DartAnalysisServerService,1147,157,1273,126,9,5,165,8,0,0,1273,126,4,5,165,8,0,0
https://github.com/JetBrains/intellij-plugins/commit/83b3092c1ee11b70489732f9e69b8e01c2a966f0,Dart.src.com.jetbrains.lang.dart.ide.actions.AbstractDartFileProcessingAction,204,15,204,0,0,0,15,0,0,0,204,0,0,0,15,0,0,0
https://github.com/JoanZapata/android-iconify/commit/eb500cca282e39d01a9882e1d0a83186da6d1a26,android-iconify.src.main.java.com.joanzapata.android.iconify.Iconify,103,16,116,13,0,0,20,4,0,0,116,13,0,0,20,4,0,0
https://github.com/JoanZapata/android-iconify/commit/eb500cca282e39d01a9882e1d0a83186da6d1a26,android-iconify.src.main.java.com.joanzapata.android.iconify.Utils,38,6,100,62,1,5,9,3,0,0,99,61,5,6,9,3,0,0
https://github.com/MovingBlocks/Terasology/commit/8f63cc5c8edb8e740026447bc4827f8e8e6c34b1,engine.src.main.java.org.terasology.rendering.nui.layers.mainMenu.PreviewWorldScreen,92,26,166,74,1,0,30,4,0,0,166,74,3,0,30,4,0,0
https://github.com/MovingBlocks/Terasology/commit/dbd2d5048ae5e30fec98ddd969b6c1e91183fb65,engine.src.main.java.org.terasology.engine.modes.loadProcesses.InitialiseRemoteWorld,19,5,54,35,0,0,7,2,0,0,54,35,1,0,7,2,0,0
https://github.com/MovingBlocks/Terasology/commit/dbd2d5048ae5e30fec98ddd969b6c1e91183fb65,engine.src.main.java.org.terasology.world.chunks.remoteChunkProvider.RemoteChunkProvider,324,45,342,18,2,0,50,5,0,1,341,17,1,1,50,5,0,1
https://github.com/Netflix/eureka/commit/1cacbe2ad700275bc575234ff2b32ee0d6493817,eureka-client.src.main.java.com.netflix.discovery.DiscoveryClient,1358,122,1377,19,1,2,125,3,0,0,1373,15,4,6,124,2,1,1
https://github.com/Netflix/eureka/commit/1cacbe2ad700275bc575234ff2b32ee0d6493817,eureka-client.src.main.java.com.netflix.discovery.StatusChangeEvent,28,7,31,3,0,0,8,1,0,0,31,3,0,0,8,1,0,0
https://github.com/Netflix/eureka/commit/f6212a7e474f812f31ddbce6d4f7a7a0d498b751,eureka-client.src.main.java.com.netflix.discovery.DiscoveryClient,1301,120,1366,65,2,1,123,3,0,0,1366,65,3,1,123,3,0,0
https://github.com/SonarSource/sonarqube/commit/0d9fcaa4415ee996e423a97cfe0d965586ca59a5,sonar-batch.src.main.java.org.sonar.batch.bootstrapper.Batch,138,28,161,23,2,3,30,2,1,1,158,20,3,6,30,2,1,1
https://github.com/SonarSource/sonarqube/commit/7668c875dfa7240b1ec08eb60b42107bae1b4cd3,server.sonar-server.src.main.java.org.sonar.server.computation.step.PersistComponentsStep,238,22,270,32,0,0,28,6,0,0,269,31,0,1,28,6,0,0
https://github.com/SonarSource/sonarqube/commit/7668c875dfa7240b1ec08eb60b42107bae1b4cd3,server.sonar-server.src.test.java.org.sonar.server.computation.step.PersistComponentsStepTest,308,21,396,88,1,1,25,4,0,0,396,88,0,1,25,4,0,0
