url,srcFileName,ignoredMappings,ignoredElements,RMD_TP_raw_abstractMapping,RMD_TP_abstractMapping,RMD_FP_abstractMapping,RMD_FN_abstractMapping,RMD_TP_raw_programElement,RMD_TP_programElement,RMD_FP_programElement,RMD_FN_programElement,GTG_TP_raw_abstractMapping,GTG_TP_abstractMapping,GTG_FP_abstractMapping,GTG_FN_abstractMapping,GTG_TP_raw_programElement,GTG_TP_programElement,GTG_FP_programElement,GTG_FN_programElement,GTS_TP_raw_abstractMapping,GTS_TP_abstractMapping,GTS_FP_abstractMapping,GTS_FN_abstractMapping,GTS_TP_raw_programElement,GTS_TP_programElement,GTS_FP_programElement,GTS_FN_programElement,IJM_T_TP_raw_abstractMapping,IJM_T_TP_abstractMapping,IJM_T_FP_abstractMapping,IJM_T_FN_abstractMapping,IJM_T_TP_raw_programElement,IJM_T_TP_programElement,IJM_T_FP_programElement,IJM_T_FN_programElement,MTD_T_TP_raw_abstractMapping,MTD_T_TP_abstractMapping,MTD_T_FP_abstractMapping,MTD_T_FN_abstractMapping,MTD_T_TP_raw_programElement,MTD_T_TP_programElement,MTD_T_FP_programElement,MTD_T_FN_programElement,GT2_T_TP_raw_abstractMapping,GT2_T_TP_abstractMapping,GT2_T_FP_abstractMapping,GT2_T_FN_abstractMapping,GT2_T_TP_raw_programElement,GT2_T_TP_programElement,GT2_T_FP_programElement,GT2_T_FN_programElement,IAM_T_TP_raw_abstractMapping,IAM_T_TP_abstractMapping,IAM_T_FP_abstractMapping,IAM_T_FN_abstractMapping,IAM_T_TP_raw_programElement,IAM_T_TP_programElement,IAM_T_FP_programElement,IAM_T_FN_programElement,SPN_T_TP_raw_abstractMapping,SPN_T_TP_abstractMapping,SPN_T_FP_abstractMapping,SPN_T_FN_abstractMapping,SPN_T_TP_raw_programElement,SPN_T_TP_programElement,SPN_T_FP_programElement,SPN_T_FN_programElement,SPN_G_T_TP_raw_abstractMapping,SPN_G_T_TP_abstractMapping,SPN_G_T_FP_abstractMapping,SPN_G_T_FN_abstractMapping,SPN_G_T_TP_raw_programElement,SPN_G_T_TP_programElement,SPN_G_T_FP_programElement,SPN_G_T_FN_programElement,SPN_S_T_TP_raw_abstractMapping,SPN_S_T_TP_abstractMapping,SPN_S_T_FP_abstractMapping,SPN_S_T_FN_abstractMapping,SPN_S_T_TP_raw_programElement,SPN_S_T_TP_programElement,SPN_S_T_FP_programElement,SPN_S_T_FN_programElement
https://github.com/apache/cassandra/commit/2b0a8f6bdac621badabcb9921c077260f2470c26,test.unit.org.apache.cassandra.db.PartitionTest,79,9,100,21,0,0,11,2,0,0,97,18,0,3,11,2,0,0,97,18,1,3,11,2,0,0,100,21,3,0,11,2,0,0,100,21,3,0,11,2,0,0,100,21,3,0,11,2,0,0,99,20,0,1,11,2,0,0,100,21,3,0,11,2,0,0,100,21,3,0,11,2,0,0,100,21,3,0,11,2,0,0
https://github.com/apache/cassandra/commit/4fcd7d4d366d001cf5f1f7d926c608c902e3f0af,test.unit.org.apache.cassandra.locator.DynamicEndpointSnitchTest,49,2,52,3,0,0,3,1,0,0,52,3,0,0,3,1,0,0,52,3,0,0,3,1,0,0,52,3,0,0,3,1,0,0,51,2,1,1,2,0,1,1,52,3,0,0,3,1,0,0,52,3,0,0,3,1,0,0,52,3,0,0,3,1,0,0,52,3,0,0,3,1,0,0,52,3,0,0,3,1,0,0
https://github.com/apache/commons-lang/commit/d9a2c69a9d1db6072e1d7b7ea4fcbd5c15d20b5d,src.main.java.org.apache.commons.lang3.time.DateUtils,837,78,850,13,0,0,80,2,0,0,847,10,0,3,80,2,0,0,850,13,0,0,80,2,0,0,850,13,0,0,80,2,0,0,850,13,0,0,80,2,0,0,850,13,0,0,80,2,0,0,850,13,0,0,80,2,0,0,850,13,0,0,80,2,0,0,850,13,0,0,80,2,0,0,850,13,0,0,80,2,0,0
https://github.com/apache/commons-lang/commit/d9a2c69a9d1db6072e1d7b7ea4fcbd5c15d20b5d,src.test.java.org.apache.commons.lang3.time.DateUtilsTest,1215,97,1271,56,0,0,104,7,0,0,1246,31,1,25,101,4,0,3,1249,34,1,22,101,4,0,3,1253,38,1,18,101,4,0,3,1251,36,5,20,101,4,0,3,1250,35,1,21,101,4,0,3,1255,40,0,16,101,4,0,3,1252,37,5,19,101,4,0,3,1250,35,1,21,101,4,0,3,1250,35,1,21,101,4,0,3
https://github.com/apache/drill/commit/711992f22ae6d6dfc43bdb4c01bf8f921d175b38,exec.jdbc.src.main.java.org.apache.drill.jdbc.impl.DrillCursor,47,18,117,70,0,0,22,4,0,0,108,61,7,9,21,3,1,1,107,60,8,10,21,3,1,1,106,59,7,11,22,4,0,0,109,62,7,8,22,4,0,0,106,59,5,11,21,3,1,1,117,70,1,0,22,4,0,0,112,65,7,5,21,3,1,1,111,64,5,6,21,3,1,1,111,64,7,6,21,3,1,1
https://github.com/apache/drill/commit/711992f22ae6d6dfc43bdb4c01bf8f921d175b38,exec.jdbc.src.main.java.org.apache.drill.jdbc.impl.DrillResultSetImpl,214,43,237,23,0,0,45,2,0,0,235,21,0,2,45,2,0,0,237,23,0,0,45,2,0,0,237,23,0,0,45,2,0,0,237,23,0,0,45,2,0,0,237,23,0,0,45,2,0,0,237,23,0,0,45,2,0,0,237,23,0,0,45,2,0,0,237,23,0,0,45,2,0,0,237,23,0,0,45,2,0,0
https://github.com/apache/giraph/commit/add1d4f07c925b8a9044cb3aa5bb4abdeaf49fc7,giraph-core.src.main.java.org.apache.giraph.writable.kryo.HadoopKryo,194,27,234,40,0,0,29,2,0,0,226,32,9,8,29,2,0,0,234,40,0,0,29,2,0,0,229,35,7,5,29,2,0,0,229,35,15,5,28,1,1,1,229,35,7,5,29,2,0,0,234,40,0,0,29,2,0,0,234,40,2,0,29,2,0,0,229,35,8,5,29,2,0,0,229,35,1,5,29,2,0,0
https://github.com/apache/giraph/commit/add1d4f07c925b8a9044cb3aa5bb4abdeaf49fc7,giraph-core.src.test.java.org.apache.giraph.writable.kryo.KryoWritableTest,161,29,164,3,0,0,30,1,0,0,164,3,0,0,30,1,0,0,164,3,0,0,30,1,0,0,164,3,0,0,30,1,0,0,164,3,0,0,30,1,0,0,164,3,0,0,30,1,0,0,164,3,0,0,30,1,0,0,164,3,0,0,30,1,0,0,164,3,0,0,30,1,0,0,164,3,0,0,30,1,0,0
https://github.com/apache/hive/commit/240097b78b70172e1cf9bc37876a566ddfb9e115,ql.src.java.org.apache.hadoop.hive.ql.io.orc.OrcRecordUpdater,451,96,455,4,0,0,97,1,0,0,452,1,0,3,97,1,0,0,455,4,0,0,97,1,0,0,455,4,0,0,97,1,0,0,455,4,0,0,97,1,0,0,455,4,0,0,97,1,0,0,455,4,0,0,97,1,0,0,455,4,0,0,97,1,0,0,455,4,0,0,97,1,0,0,455,4,0,0,97,1,0,0
https://github.com/apache/hive/commit/240097b78b70172e1cf9bc37876a566ddfb9e115,ql.src.java.org.apache.hadoop.hive.ql.io.orc.RecordReaderFactory,198,7,215,17,0,0,9,2,0,0,212,14,0,3,9,2,0,0,215,17,0,0,9,2,0,0,215,17,0,0,9,2,0,0,214,16,4,1,9,2,0,0,215,17,0,0,9,2,0,0,215,17,0,0,9,2,0,0,215,17,0,0,9,2,0,0,215,17,0,0,9,2,0,0,215,17,0,0,9,2,0,0
https://github.com/apache/hive/commit/4ccc0c37aabbd90ecaa36fcc491e2270e7e9bea6,hcatalog.core.src.main.java.org.apache.hive.hcatalog.mapreduce.PartInfo,74,24,151,77,0,0,27,3,0,0,144,70,7,7,25,1,2,2,144,70,7,7,25,1,2,2,150,76,0,1,27,3,0,0,148,74,3,3,26,2,1,1,143,69,7,8,25,1,2,2,150,76,1,1,27,3,0,0,144,70,7,7,25,1,2,2,144,70,7,7,25,1,2,2,144,70,7,7,25,1,2,2
https://github.com/apache/hive/commit/5f78f9ef1e6c798849d34cc66721e6c1d9709b6f,ql.src.java.org.apache.hadoop.hive.ql.io.orc.OrcInputFormat,897,154,1043,146,0,0,161,7,0,0,1031,134,9,12,159,5,2,2,1034,137,9,9,159,5,2,2,1040,143,1,3,161,7,0,0,1037,140,22,6,159,5,2,2,1033,136,12,10,159,5,2,2,1043,146,0,0,161,7,0,0,1034,137,9,9,159,5,2,2,1034,137,9,9,159,5,2,2,1034,137,9,9,159,5,2,2
https://github.com/apache/hive/commit/5f78f9ef1e6c798849d34cc66721e6c1d9709b6f,ql.src.test.org.apache.hadoop.hive.ql.io.orc.TestInputOutputFormat,1455,141,1483,28,0,0,143,2,0,0,1480,25,0,3,143,2,0,0,1483,28,0,0,143,2,0,0,1483,28,0,0,143,2,0,0,1483,28,6,0,143,2,0,0,1483,28,0,0,143,2,0,0,1483,28,0,0,143,2,0,0,1483,28,1,0,143,2,0,0,1483,28,0,0,143,2,0,0,1483,28,0,0,143,2,0,0
https://github.com/apache/hive/commit/999e0e3616525d77cf46c5865f9981b5a6b5609a,ql.src.java.org.apache.hadoop.hive.ql.parse.CalcitePlanner,1884,85,1989,105,0,0,89,4,0,0,1965,81,47,24,88,3,1,1,1971,87,13,18,88,3,1,1,1978,94,19,11,89,4,0,0,1977,93,62,12,88,3,1,1,1976,92,40,13,88,3,1,1,1987,103,12,2,89,4,0,0,1975,91,33,14,88,3,1,1,1974,90,37,15,88,3,1,1,1974,90,14,15,88,3,1,1
https://github.com/apache/hive/commit/f664789737d516ac664462732664121acc111a1e,hcatalog.webhcat.svr.src.main.java.org.apache.hive.hcatalog.templeton.AppConfig,268,90,299,31,0,0,92,2,0,0,292,24,3,7,91,1,1,1,295,27,3,4,91,1,1,1,289,21,9,10,92,2,0,0,298,30,6,1,91,1,1,1,294,26,3,5,91,1,1,1,298,30,0,1,92,2,0,0,297,29,4,2,91,1,1,1,295,27,4,4,91,1,1,1,296,28,4,3,91,1,1,1
https://github.com/apache/hive/commit/f664789737d516ac664462732664121acc111a1e,hcatalog.webhcat.svr.src.main.java.org.apache.hive.hcatalog.templeton.SecureProxySupport,97,18,140,43,0,0,21,3,0,0,140,43,0,0,21,3,0,0,140,43,0,0,21,3,0,0,140,43,0,0,21,3,0,0,140,43,0,0,21,3,0,0,140,43,0,0,21,3,0,0,140,43,0,0,21,3,0,0,140,43,0,0,21,3,0,0,140,43,0,0,21,3,0,0,140,43,0,0,21,3,0,0
https://github.com/apache/pig/commit/7a1659c12d76b510809dea1dea1f5100bcf4cd60,src.org.apache.pig.backend.hadoop.executionengine.spark.SparkLauncher,392,25,471,79,0,2,29,4,0,0,467,75,2,6,29,4,0,0,470,78,2,3,29,4,0,0,468,76,2,5,29,4,0,0,467,75,14,6,28,3,1,1,468,76,4,5,29,4,0,0,470,78,2,3,29,4,0,0,467,75,7,6,29,4,0,0,466,74,3,7,29,4,0,0,464,72,2,9,29,4,0,0
https://github.com/apache/pig/commit/92dce401344a28ff966ad4cf3dd969a676852315,src.org.apache.pig.builtin.OrcStorage,575,56,633,58,0,0,59,3,0,0,630,55,0,3,59,3,0,0,632,57,1,1,59,3,0,0,633,58,4,0,59,3,0,0,632,57,12,1,58,2,1,1,633,58,4,0,59,3,0,0,633,58,0,0,59,3,0,0,633,58,4,0,59,3,0,0,632,57,4,1,59,3,0,0,633,58,4,0,59,3,0,0
https://github.com/apache/pig/commit/92dce401344a28ff966ad4cf3dd969a676852315,src.org.apache.pig.impl.util.Utils,520,50,543,23,0,0,52,2,0,0,525,5,23,18,51,1,1,1,527,7,18,16,51,1,2,1,537,17,16,6,52,2,1,0,528,8,45,15,51,1,2,1,528,8,27,15,51,1,2,1,540,20,13,3,52,2,1,0,532,12,26,11,51,1,2,1,527,7,24,16,51,1,1,1,531,11,21,12,51,1,2,1
https://github.com/apereo/cas/commit/7fb0d1ce3b6583013e81ac05eb9afb15d20eab7f,cas-server-support-spnego.src.main.java.org.jasig.cas.support.spnego.authentication.principal.SpnegoCredential,86,19,107,21,0,0,21,2,0,0,107,21,0,0,21,2,0,0,107,21,0,0,21,2,0,0,107,21,0,0,21,2,0,0,107,21,0,0,21,2,0,0,107,21,0,0,21,2,0,0,107,21,0,0,21,2,0,0,107,21,0,0,21,2,0,0,107,21,0,0,21,2,0,0,107,21,0,0,21,2,0,0
https://github.com/apereo/cas/commit/7fb0d1ce3b6583013e81ac05eb9afb15d20eab7f,cas-server-support-spnego.src.main.java.org.jasig.cas.support.spnego.util.SpnegoConstants,0,7,3,3,0,0,8,1,0,0,3,3,0,0,8,1,0,0,3,3,0,0,8,1,0,0,3,3,0,0,8,1,0,0,3,3,0,0,8,1,0,0,3,3,0,0,8,1,0,0,3,3,0,0,8,1,0,0,3,3,0,0,8,1,0,0,3,3,0,0,8,1,0,0,3,3,0,0,8,1,0,0
https://github.com/assertj/assertj/commit/b36ab386559d04db114db8edd87c8d4cbf850c12,src.main.java.org.assertj.core.api.Assertions,74,10,77,3,0,0,11,1,0,0,77,3,1,0,11,1,0,0,77,3,0,0,11,1,0,0,76,2,0,1,11,1,0,0,77,3,1,0,11,1,0,0,77,3,1,0,11,1,0,0,77,3,0,0,11,1,0,0,76,2,0,1,11,1,0,0,76,2,0,1,11,1,0,0,76,2,0,1,11,1,0,0
https://github.com/assertj/assertj/commit/b36ab386559d04db114db8edd87c8d4cbf850c12,src.main.java.org.assertj.core.api.BDDAssertions,380,54,380,0,0,0,54,0,0,0,380,0,0,0,54,0,0,0,380,0,0,0,54,0,0,0,380,0,0,0,54,0,0,0,380,0,0,0,54,0,0,0,380,0,0,0,54,0,0,0,380,0,0,0,54,0,0,0,380,0,0,0,54,0,0,0,380,0,0,0,54,0,0,0,380,0,0,0,54,0,0,0
https://github.com/belaban/JGroups/commit/f1533756133dec84ce8218202585ac85904da7c9,src.org.jgroups.auth.FixedMembershipToken,32,8,90,58,2,1,14,6,0,0,84,52,27,7,14,6,0,0,79,47,12,12,14,6,0,0,81,49,3,10,14,6,0,0,74,42,52,17,13,5,1,1,79,47,5,12,14,6,0,0,87,55,10,4,14,6,0,0,84,52,16,7,14,6,0,0,82,50,14,9,14,6,0,0,83,51,11,8,14,6,0,0
https://github.com/belaban/JGroups/commit/f1533756133dec84ce8218202585ac85904da7c9,tests.junit-functional.org.jgroups.protocols.AUTHTest,90,8,94,4,0,0,9,1,0,0,94,4,0,0,9,1,0,0,94,4,0,0,9,1,0,0,94,4,0,0,9,1,0,0,94,4,0,0,9,1,0,0,94,4,0,0,9,1,0,0,94,4,0,0,9,1,0,0,94,4,0,0,9,1,0,0,94,4,0,0,9,1,0,0,94,4,0,0,9,1,0,0
https://github.com/bitcoinj/bitcoinj/commit/95bfa40630e34f6f369e0055d9f37f49bca60247,core.src.main.java.org.bitcoinj.core.Peer,1138,122,1164,26,0,0,124,2,0,0,1155,17,5,9,123,1,1,1,1158,20,5,6,123,1,1,1,1156,18,0,8,124,2,0,0,1162,24,5,2,123,1,1,1,1158,20,5,6,123,1,1,1,1163,25,0,1,124,2,0,0,1159,21,5,5,123,1,1,1,1157,19,5,7,123,1,1,1,1158,20,5,6,123,1,1,1
https://github.com/brettwooldridge/HikariCP/commit/cd8c4d578a609bdd6395d3a8c49bfd19ed700dea,src.main.java.com.zaxxer.hikari.util.ClockSource,28,8,31,3,0,0,9,1,0,0,31,3,0,0,9,1,0,0,31,3,0,0,9,1,0,0,31,3,0,0,9,1,0,0,31,3,0,0,9,1,0,0,31,3,0,0,9,1,0,0,31,3,0,0,9,1,0,0,31,3,0,0,9,1,0,0,31,3,0,0,9,1,0,0,31,3,0,0,9,1,0,0
https://github.com/brettwooldridge/HikariCP/commit/e19c6874431dc2c3046436c2ac249a0ab2ef3457,hikaricp-common.src.main.java.com.zaxxer.hikari.proxy.ConnectionProxy,298,44,351,53,0,0,46,2,0,0,346,48,2,5,46,2,0,0,350,52,0,1,46,2,0,0,344,46,5,7,46,2,0,0,344,46,8,7,45,1,1,1,343,45,2,8,46,2,0,0,350,52,3,1,46,2,0,0,350,52,3,1,46,2,0,0,350,52,5,1,46,2,0,0,350,52,3,1,46,2,0,0
https://github.com/brianfrankcooper/YCSB/commit/0b024834549c53512ef18bce89f60ef9225d4819,core.src.main.java.com.yahoo.ycsb.Client,160,33,474,314,0,0,37,4,0,0,456,296,3,18,37,4,0,0,463,303,1,11,37,4,0,0,455,295,3,19,37,4,0,0,450,290,38,24,36,3,1,1,464,304,4,10,37,4,0,0,464,304,0,10,37,4,0,0,465,305,3,9,37,4,0,0,464,304,2,10,37,4,0,0,464,304,1,10,37,4,0,0
https://github.com/brianfrankcooper/YCSB/commit/0b024834549c53512ef18bce89f60ef9225d4819,core.src.main.java.com.yahoo.ycsb.workloads.CoreWorkload,237,70,326,89,0,0,72,2,0,0,323,86,0,3,72,2,0,0,326,89,0,0,72,2,0,0,326,89,1,0,72,2,0,0,326,89,1,0,72,2,0,0,326,89,1,0,72,2,0,0,326,89,0,0,72,2,0,0,326,89,1,0,72,2,0,0,325,88,1,1,72,2,0,0,326,89,1,0,72,2,0,0
https://github.com/bumptech/glide/commit/0d4b27952751de0caab01774048c3e0ec74824ce,library.src.main.java.com.bumptech.glide.request.target.ImageViewTarget,54,8,82,28,0,0,12,4,0,0,82,28,0,0,12,4,0,0,82,28,0,0,12,4,0,0,82,28,0,0,12,4,0,0,82,28,1,0,12,4,0,0,82,28,0,0,12,4,0,0,82,28,0,0,12,4,0,0,82,28,0,0,12,4,0,0,82,28,0,0,12,4,0,0,82,28,0,0,12,4,0,0
https://github.com/bumptech/glide/commit/0d4b27952751de0caab01774048c3e0ec74824ce,library.src.main.java.com.bumptech.glide.request.target.ViewTarget,168,29,222,54,0,0,34,5,0,0,218,50,0,4,34,5,0,0,222,54,0,0,34,5,0,0,222,54,0,0,34,5,0,0,220,52,4,2,33,4,1,1,222,54,0,0,34,5,0,0,222,54,0,0,34,5,0,0,222,54,3,0,34,5,0,0,222,54,3,0,34,5,0,0,222,54,3,0,34,5,0,0
https://github.com/checkstyle/checkstyle/commit/5a9b7249e3d092a78ac8e7d48aeeb62bf1c44e20,src.main.java.com.puppycrawl.tools.checkstyle.checks.coding.RequireThisCheck,40,10,75,35,1,7,12,2,0,0,73,33,6,9,11,1,1,1,65,25,5,17,11,1,1,1,68,28,0,14,12,2,0,0,75,35,6,7,11,1,1,1,63,23,8,19,11,1,1,1,75,35,4,7,12,2,0,0,69,29,10,13,11,1,1,1,72,32,8,10,11,1,1,1,68,28,8,14,11,1,1,1
https://github.com/checkstyle/checkstyle/commit/c9c475a6c7a8cb728ba1c091b386db46f11a781f,src.main.java.com.puppycrawl.tools.checkstyle.checks.coding.FinalLocalVariableCheck,118,16,177,59,0,0,19,3,0,0,170,52,5,7,19,3,0,0,175,57,0,2,19,3,0,0,171,53,5,6,19,3,0,0,176,58,5,1,19,3,0,0,168,50,10,9,19,3,0,0,175,57,2,2,19,3,0,0,175,57,4,2,19,3,0,0,173,55,4,4,19,3,0,0,173,55,4,4,19,3,0,0
https://github.com/crashub/crash/commit/2801269c7e47bd6e243612654a74cee809d20959,connectors.ssh.src.main.java.org.crsh.auth.FilePublicKeyProvider,4,3,36,32,0,0,5,2,0,0,32,28,8,4,5,2,0,0,33,29,3,3,5,2,0,0,30,26,8,6,5,2,0,0,33,29,12,3,4,1,1,1,33,29,8,3,5,2,0,0,35,31,2,1,5,2,0,0,35,31,4,1,5,2,0,0,33,29,4,3,5,2,0,0,34,30,0,2,5,2,0,0
https://github.com/datastax/java-driver/commit/3a0603f8f778be3219a5a0f3a7845cda65f1e172,driver-core.src.main.java.com.datastax.driver.core.querybuilder.Insert,88,17,115,27,0,0,19,2,0,0,114,26,3,1,19,2,0,0,105,17,4,10,19,2,0,0,99,11,7,16,19,2,0,0,110,22,9,5,18,1,1,1,100,12,1,15,19,2,0,0,113,25,2,2,19,2,0,0,111,23,4,4,18,1,1,1,112,24,3,3,18,1,1,1,104,16,3,11,18,1,1,1
https://github.com/deeplearning4j/deeplearning4j/commit/3325f5ccd23f8016fa28a24f878b54f1918546ed,deeplearning4j-scaleout.deeplearning4j-nlp.src.main.java.org.deeplearning4j.models.embeddings.loader.WordVectorSerializer,229,12,327,98,0,0,17,5,0,0,323,94,2,4,17,5,0,0,326,97,3,1,17,5,0,0,326,97,4,1,17,5,0,0,323,94,31,4,16,4,1,1,326,97,9,1,17,5,0,0,326,97,5,1,17,5,0,0,319,90,13,8,16,4,1,1,319,90,11,8,16,4,1,1,319,90,13,8,16,4,1,1
https://github.com/deeplearning4j/deeplearning4j/commit/3d080545362794ac5ab63a6cf1bdfb523a0d92a5,dl4j-caffe.src.main.java.org.deeplearning4j.translate.CaffeModelToJavaClass,0,0,16,16,0,0,2,2,0,0,9,9,8,7,1,1,1,1,9,9,8,7,1,1,1,1,16,16,0,0,2,2,0,0,9,9,10,7,2,2,0,0,9,9,8,7,1,1,1,1,16,16,0,0,2,2,0,0,9,9,7,7,1,1,1,1,9,9,7,7,1,1,1,1,9,9,7,7,1,1,1,1
https://github.com/deeplearning4j/deeplearning4j/commit/3d080545362794ac5ab63a6cf1bdfb523a0d92a5,dl4j-caffe.src.test.java.org.deeplearning4j.translate.CaffeTest,16,2,16,0,0,0,2,0,0,0,16,0,0,0,2,0,0,0,16,0,0,0,2,0,0,0,16,0,0,0,2,0,0,0,16,0,0,0,2,0,0,0,16,0,0,0,2,0,0,0,16,0,0,0,2,0,0,0,16,0,0,0,2,0,0,0,16,0,0,0,2,0,0,0,16,0,0,0,2,0,0,0
https://github.com/deeplearning4j/deeplearning4j/commit/c50064efb325b0c94cc62788b4c8935b7c39ac40,deeplearning4j-core.src.main.java.org.deeplearning4j.optimize.solvers.BaseOptimizer,99,29,146,47,0,0,31,2,0,0,146,47,0,0,31,2,0,0,146,47,0,0,31,2,0,0,146,47,0,0,31,2,0,0,146,47,0,0,31,2,0,0,146,47,0,0,31,2,0,0,146,47,0,0,31,2,0,0,146,47,0,0,31,2,0,0,146,47,0,0,31,2,0,0,146,47,0,0,31,2,0,0
https://github.com/deeplearning4j/deeplearning4j/commit/c50064efb325b0c94cc62788b4c8935b7c39ac40,deeplearning4j-core.src.test.java.org.deeplearning4j.optimize.solver.TestOptimizers,353,54,433,80,0,1,59,5,0,0,430,77,4,4,59,5,0,0,433,80,1,1,59,5,0,0,431,78,1,3,59,5,0,0,432,79,14,2,58,4,1,1,434,81,0,0,59,5,0,0,434,81,0,0,59,5,0,0,434,81,1,0,59,5,0,0,434,81,2,0,59,5,0,0,434,81,0,0,59,5,0,0
https://github.com/deeplearning4j/deeplearning4j/commit/d4992887291cc0a7eeda87ad547fa9e1e7fda41c,deeplearning4j-core.src.main.java.org.deeplearning4j.nn.layers.OutputLayer,216,26,243,27,0,0,29,3,0,0,235,19,5,8,28,2,1,1,237,21,5,6,28,2,1,1,241,25,0,2,29,3,0,0,238,22,9,5,28,2,1,1,237,21,5,6,28,2,1,1,243,27,0,0,29,3,0,0,238,22,5,5,28,2,1,1,238,22,5,5,28,2,1,1,237,21,5,6,28,2,1,1
https://github.com/deeplearning4j/deeplearning4j/commit/d4992887291cc0a7eeda87ad547fa9e1e7fda41c,deeplearning4j-core.src.main.java.org.deeplearning4j.nn.multilayer.MultiLayerNetwork,1086,105,1106,20,0,0,107,2,0,0,1103,17,0,3,107,2,0,0,1105,19,0,1,107,2,0,0,1106,20,0,0,107,2,0,0,1106,20,0,0,107,2,0,0,1106,20,0,0,107,2,0,0,1106,20,0,0,107,2,0,0,1106,20,0,0,107,2,0,0,1106,20,0,0,107,2,0,0,1105,19,0,1,107,2,0,0
https://github.com/dreamhead/moco/commit/55ffa2f3353c5dc77fe6b790e5e045b76a07a772,moco-core.src.main.java.com.github.dreamhead.moco.internal.ActualHttpServer,113,14,122,9,0,0,15,1,0,0,118,5,0,4,15,1,0,0,118,5,0,4,15,1,0,0,118,5,10,4,15,1,0,0,118,5,0,4,15,1,0,0,118,5,11,4,15,1,0,0,118,5,2,4,15,1,0,0,117,4,3,5,15,1,0,0,117,4,3,5,15,1,0,0,117,4,3,5,15,1,0,0
https://github.com/dreamhead/moco/commit/55ffa2f3353c5dc77fe6b790e5e045b76a07a772,moco-core.src.main.java.com.github.dreamhead.moco.internal.HttpConfiguration,70,9,74,4,0,0,10,1,0,0,74,4,0,0,10,1,0,0,74,4,0,0,10,1,0,0,74,4,0,0,10,1,0,0,74,4,0,0,10,1,0,0,74,4,0,0,10,1,0,0,74,4,0,0,10,1,0,0,74,4,0,0,10,1,0,0,74,4,0,0,10,1,0,0,74,4,0,0,10,1,0,0
https://github.com/dropwizard/metrics/commit/4c6ab3d77cc67c7a91155d884077520dcf1509c6,metrics-graphite.src.main.java.com.codahale.metrics.graphite.GraphiteReporter,206,30,254,48,0,0,32,2,0,0,244,38,2,10,32,2,0,0,250,44,2,4,32,2,0,0,247,41,1,7,32,2,0,0,250,44,8,4,31,1,1,1,244,38,8,10,32,2,0,0,243,37,11,11,32,2,0,0,252,46,2,2,32,2,0,0,252,46,1,2,32,2,0,0,252,46,1,2,32,2,0,0
https://github.com/dropwizard/metrics/commit/4c6ab3d77cc67c7a91155d884077520dcf1509c6,metrics-graphite.src.test.java.com.codahale.metrics.graphite.GraphiteReporterTest,265,22,268,3,0,0,23,1,0,0,265,0,0,3,23,1,0,0,268,3,0,0,23,1,0,0,268,3,0,0,23,1,0,0,268,3,0,0,23,1,0,0,268,3,0,0,23,1,0,0,268,3,0,0,23,1,0,0,268,3,0,0,23,1,0,0,268,3,0,0,23,1,0,0,268,3,0,0,23,1,0,0
https://github.com/eclipse/jetty.project/commit/837d1a74bb7d694220644a2539c4440ce55462cf,jetty-proxy.src.main.java.org.eclipse.jetty.proxy.AbstractProxyServlet,437,45,480,43,0,0,48,3,0,0,476,39,0,4,48,3,0,0,480,43,0,0,48,3,0,0,480,43,0,0,48,3,0,0,480,43,4,0,48,3,0,0,480,43,0,0,48,3,0,0,480,43,0,0,48,3,0,0,480,43,0,0,48,3,0,0,479,42,0,1,48,3,0,0,480,43,0,0,48,3,0,0
https://github.com/eclipse/jetty.project/commit/837d1a74bb7d694220644a2539c4440ce55462cf,jetty-proxy.src.test.java.org.eclipse.jetty.proxy.ProxyServletTest,941,79,989,48,0,0,82,3,0,0,943,2,37,46,80,1,2,2,946,5,37,43,80,1,2,2,952,11,21,37,81,2,1,1,954,13,92,35,80,1,2,2,946,5,39,43,80,1,2,2,961,20,22,28,81,2,1,1,946,5,39,43,80,1,2,2,946,5,39,43,80,1,2,2,946,5,39,43,80,1,2,2
https://github.com/fabric8io/fabric8/commit/8127b21a220ca677c4e59961d019e7753da7ea6e,fabric8-maven-plugin.src.main.java.io.fabric8.maven.JsonMojo,836,105,924,88,0,0,108,3,0,0,916,80,11,8,107,2,1,1,919,83,12,5,107,2,1,1,917,81,8,7,108,3,0,0,922,86,16,2,107,2,1,1,919,83,13,5,107,2,1,1,923,87,4,1,108,3,0,0,914,78,24,10,107,2,1,1,918,82,13,6,107,2,1,1,914,78,12,10,107,2,1,1
https://github.com/fabric8io/fabric8/commit/9e61a71540da58c3208fd2c7737f793c3f81e5ae,fabric8-maven-plugin.src.main.java.io.fabric8.maven.CreateBuildConfigMojo,0,9,45,45,0,0,12,3,0,0,45,45,0,0,12,3,0,0,45,45,0,0,12,3,0,0,45,45,0,0,12,3,0,0,45,45,5,0,10,1,2,2,45,45,0,0,12,3,0,0,45,45,0,0,12,3,0,0,45,45,0,0,12,3,0,0,45,45,0,0,12,3,0,0,45,45,0,0,12,3,0,0
