url,RMD,GTG,GTS,IJM,MTD,GT2
https://github.com/languagetool-org/languagetool/commit/01cddc5afb590b4d36cb784637a8ea8aa31d3561,494.00,12.00,12.00,32.00,116.00,23.00
https://github.com/lealone/Lealone/commit/7a2e0ae5f6172cbe34f9bc4a5cde666314ff75dd,44.00,346.00,4.00,9.00,14.00,10.00
https://github.com/libgdx/libgdx/commit/2bd1557bc293cb8c2348374771aad832befbe26f,14.00,700.00,6.00,11.00,25.00,20.00
https://github.com/liferay/liferay-plugins/commit/720b0d2064ecc4403809e794075e9fe8cfa857f1,86.00,716.00,28.00,1327.00,546.00,319.00
https://github.com/liferay/liferay-plugins/commit/7c7ecf4cffda166938efd0ae34830e2979c25c73,25.00,1078.00,5.00,14.00,23.00,17.00
https://github.com/liferay/liferay-plugins/commit/d99695841fa675ea9150602b1132f037093e867d,25.00,219.00,2.00,32.00,10.00,10.00
https://github.com/liferay/liferay-portal/commit/59fd9e696cec5f2ed44c27422bbc426b11647321,35.00,64.00,8.00,37.00,47.00,28.00
https://github.com/linkedin/rest.li/commit/bd0d3bf75d31a8b5db34b8b66dfb28e5e1f492de,68.00,1215.00,18.00,202.00,390.00,100.00
https://github.com/mockito/mockito/commit/2d036ecf1d7170b4ec7346579a1ef8904109530a,241.00,593.00,6.00,24.00,15.00,24.00
https://github.com/netty/netty/commit/303cb535239a6f07cbe24a033ef965e2f55758eb,66.00,18.00,17.00,36.00,438.00,50.00
https://github.com/netty/netty/commit/9d347ffb91f34933edb7b1124f6b70c3fc52e220,52.00,243.00,11.00,22.00,118.00,31.00
https://github.com/nutzam/nutz/commit/6599c748ef35d38085703cf3bd41b9b5b6af5f32,22.00,730.00,7.00,29.00,44.00,19.00
https://github.com/nutzam/nutz/commit/de7efe40dad0f4bb900c4fffa80ed377745532b3,163.00,1309.00,14.00,38.00,214.00,48.00
https://github.com/openhab/openhab1-addons/commit/cf1efb6d27a4037cdbe5a780afa6053859a60d4a,1358.00,1173.00,6.00,120.00,27.00,43.00
https://github.com/openhab/openhab1-addons/commit/f25fa3ae35e4a60a2b7f79a88f14d46ce6cebf55,487.00,679.00,5.00,12.00,16.00,24.00
https://github.com/opentripplanner/OpenTripPlanner/commit/334dbc7cf3432e7c17b0ed98801e61b0b591b408,16.00,39.00,7.00,11.00,47.00,49.00
https://github.com/orientechnologies/orientdb/commit/1089957b645bde069d3864563bbf1f7c7da8045c,90.00,21.00,20.00,31.00,522.00,117.00
https://github.com/osmandapp/Osmand/commit/c45b9e6615181b7d8f4d7b5b1cc141169081c02c,126.00,772.00,10.00,23.00,147.00,31.00
https://github.com/phishman3579/java-algorithms-implementation/commit/4ffcb5a65e6d24c58ef75a5cd7692e875619548d,412.00,1051.00,78.00,93.00,1330.00,107.00
https://github.com/phishman3579/java-algorithms-implementation/commit/f2385a56e6aa040ea4ff18a23ce5b63a4eeacf29,685.00,1375.00,59.00,55.00,857.00,54.00
https://github.com/pockethub/PocketHub/commit/a7401e5091c06c68fae499ea1972b40143c66fa9,44.00,967.00,4.00,8.00,27.00,35.00
https://github.com/processing/processing/commit/8707194f003444a9fb8e00bffa2893ef0c2492c6,38.00,180.00,11.00,19.00,142.00,31.00
https://github.com/processing/processing/commit/acf67c8cb58d13827e14bbeeec11a66f9277015f,1600.00,437.00,199.00,579.00,8244.00,421.00
https://github.com/processing/processing/commit/d7f781da42e54824c17875a6036d3448672637f5,735.00,93.00,96.00,147.00,8053.00,182.00
https://github.com/processing/processing/commit/f36b736cf1206dd1af794d6fb4cee967a3553b1f,4131.00,886.00,522.00,1393.00,8420.00,710.00
https://github.com/raphw/byte-buddy/commit/f1dfb66a368760e77094ac1e3860b332cf0e4eb5,9.00,234.00,4.00,12.00,46.00,11.00
https://github.com/raphw/byte-buddy/commit/fd000ca2e78fce2f8aa11e6a81e4f23c2f1348e6,24.00,187.00,1.00,4.00,6.00,6.00
https://github.com/ratpack/ratpack/commit/da6167af3bdbf7663af6c20fb603aba27dd5e174,16.00,49.00,5.00,12.00,19.00,14.00
https://github.com/real-logic/Aeron/commit/35893c115ba23bd62a7036a33390420f074ce660,84.00,121.00,12.00,30.00,145.00,44.00
https://github.com/redsolution/xabber-android/commit/faaf826e901f43d1b46105b18e655eb120f3ffef,9.00,925.00,11.00,7.00,14.00,13.00
https://github.com/restlet/restlet-framework-java/commit/7ffe37983e2f09637b0c84d526a2f824de652de4,65.00,13.00,9.00,133.00,104.00,42.00
https://github.com/robovm/robovm/commit/7837d0baf1aef45340eec699516a8c3a22aeb553,54.00,86.00,15.00,26.00,296.00,63.00
https://github.com/rstudio/rstudio/commit/4983f83d1bedb7b737fc56d409c1c06b04e34e4e,118.00,1388.00,20.00,103.00,129.00,69.00
https://github.com/rstudio/rstudio/commit/cb49e436b9d7ee55f2531ebc2ef1863f5c9ba9fe,3.00,126.00,1.00,3.00,3.00,5.00
https://github.com/selendroid/selendroid/commit/e4a309c160285708f917ea23238573da3b677f7f,26.00,42.00,9.00,16.00,106.00,46.00
https://github.com/spotify/helios/commit/3ffd70929c08be5cf14f156189e8050969caa87e,146.00,117.00,37.00,67.00,859.00,166.00
https://github.com/spotify/helios/commit/da39bfeb9c370abe2d86e6e327fade252434090d,90.00,457.00,4.00,31.00,45.00,42.00
https://github.com/spring-projects/spring-boot/commit/1cfc6f64f64353bc5530a8ce8cdacfc3eba3e7b2,21.00,1036.00,6.00,43.00,20.00,44.00
https://github.com/spring-projects/spring-boot/commit/20d39f7af2165c67d5221f556f58820c992d2cc6,17.00,1093.00,5.00,8.00,18.00,14.00
https://github.com/spring-projects/spring-boot/commit/cb98ee25ff52bf97faebe3f45cdef0ced9b4416e,109.00,149.00,17.00,328.00,185.00,93.00
https://github.com/spring-projects/spring-data-mongodb/commit/3224fa8ce7e0079d6ad507e17534cdf01f758876,72.00,29.00,22.00,138.00,314.00,79.00
